timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14
1752270601590,2203.0769230769233,5168.333333333334,5921.410256410257,3698.461538461539,5740.769230769231,1607.6923076923078,1605.769230769231,2258.717948717949
1752270601597,695.1282051282052,2091.538461538462,5126.666666666667,7226.538461538463,6819.615384615386,6622.179487179488,1028.0769230769233,5541.666666666667
1752270601600,2427.1794871794873,4007.435897435898,7271.282051282053,5903.589743589744,7910.000000000001,6000.769230769231,7334.487179487181,6522.435897435898
1752270601603,3188.2051282051284,7610.8974358974365,2306.794871794872,125.3846153846154,4451.153846153847,8305.384615384617,5324.871794871796,554.7435897435898
1752270601608,2532.9487179487182,5022.179487179488,6684.102564102565,6628.717948717949,2468.8461538461543,2914.2307692307695,7234.615384615386,7598.076923076924
1752270601611,7846.794871794873,3268.589743589744,7976.153846153848,338.58974358974365,363.4615384615385,3342.307692307693,369.48717948717956,7528.205128205129
1752270601615,5998.461538461539,6354.487179487181,2784.8717948717954,3525.512820512821,6635.384615384616,2716.0256410256416,2202.564102564103,3456.2820512820517
1752270601619,6739.3589743589755,4945.384615384616,272.43589743589746,6372.179487179488,3061.1538461538466,5588.589743589744,704.3589743589745,6537.948717948719
1752270601622,7116.153846153847,3225.512820512821,1702.6923076923078,5902.435897435898,2749.2307692307695,7171.153846153847,5455.8974358974365,5287.179487179488
1752270601625,1001.923076923077,3041.666666666667,5026.153846153847,6101.153846153847,6264.487179487181,1295.5128205128208,6259.743589743591,3449.2307692307695
1752270601633,139.35897435897436,550.2564102564103,2081.666666666667,811.5384615384617,284.8717948717949,244.8717948717949,7599.3589743589755,3045.512820512821
1752270601637,231.41025641025644,7031.282051282052,7902.307692307693,317.5641025641026,3380.8974358974365,3498.9743589743593,3830.7692307692314,3915.3846153846157
1752270601641,1300.5128205128208,5566.153846153847,7563.333333333334,3128.333333333334,3801.7948717948725,6131.025641025642,5413.589743589744,1235.0000000000002
1752270601645,3958.8461538461543,7184.3589743589755,635.3846153846155,2608.717948717949,4941.538461538462,1194.871794871795,5226.282051282052,576.1538461538462
1752270601661,4713.589743589744,6414.615384615386,4202.435897435898,3219.3589743589746,533.7179487179487,6939.487179487181,8150.128205128206,1176.4102564102566
1752270601664,6563.205128205129,6706.666666666668,4522.6923076923085,8144.871794871796,4920.384615384616,4947.051282051283,6613.97435897436,6406.410256410257
1752270601713,7322.179487179488,8364.871794871797,3511.1538461538466,3044.2307692307695,1825.769230769231,6079.3589743589755,6111.282051282052,3387.435897435898
1752270601723,4734.48717948718,5985.256410256411,6720.641025641026,4384.48717948718,563.3333333333334,2925.512820512821,3092.435897435898,2115.3846153846157
1752270601730,2544.3589743589746,3311.0256410256416,3934.358974358975,7644.871794871796,2559.8717948717954,1942.9487179487182,4992.435897435898,6706.923076923078
1752270601752,459.6153846153847,2693.2051282051284,2943.8461538461543,5649.102564102564,4788.717948717949,3318.2051282051284,1459.3589743589746,3412.435897435898
1752270601757,587.6923076923077,6826.666666666668,863.3333333333335,6695.000000000001,8030.000000000001,3463.589743589744,3106.1538461538466,1832.8205128205132
1752270601761,4862.051282051283,6288.333333333334,1994.2307692307695,3427.9487179487182,5062.948717948719,5595.384615384616,6482.307692307693,4717.051282051282
1752270601795,6317.307692307693,6792.179487179488,596.6666666666667,3917.820512820513,6597.307692307693,5140.384615384616,6624.871794871796,3420.512820512821
1752270601804,3688.589743589744,3824.615384615385,2758.8461538461543,5474.487179487181,6236.666666666668,1340.1282051282053,3747.564102564103,4356.923076923077
1752270601811,4066.410256410257,938.5897435897438,6821.538461538463,2738.2051282051284,6895.641025641026,4090.1282051282055,2240.1282051282055,260.2564102564103
1752270601844,851.6666666666667,3123.717948717949,5137.948717948719,3497.692307692308,62.948717948717956,7300.256410256411,5045.512820512821,399.10256410256414
1752270601852,6503.846153846154,7219.3589743589755,2360.1282051282055,3185.641025641026,4097.051282051282,5334.743589743591,3247.1794871794878,7328.97435897436
1752270601857,5787.307692307693,2500.897435897436,3784.1025641025644,218.33333333333337,4053.717948717949,4189.2307692307695,4712.564102564103,1330.769230769231
1752270601886,6025.769230769231,2603.717948717949,8096.0256410256425,5910.769230769231,4562.948717948719,6095.384615384616,781.0256410256411,2591.1538461538466
1752270601891,8368.71794871795,5065.641025641026,1225.3846153846155,2304.2307692307695,6775.000000000001,8392.820512820514,7632.820512820514,5183.205128205129
1752270601932,449.6153846153847,4722.564102564103,1797.3076923076926,6718.076923076924,2008.2051282051284,6655.384615384616,1161.9230769230771,8191.153846153848
1752270601938,5018.846153846154,1712.1794871794873,805.3846153846155,6326.025641025642,5219.102564102564,4531.538461538462,3864.8717948717954,4932.179487179488
1752270601944,8251.025641025642,742.3076923076924,6333.205128205129,4062.0512820512827,3101.2820512820517,2394.2307692307695,6229.102564102565,1966.2820512820515
1752270601973,7455.8974358974365,4209.358974358975,7217.307692307693,3879.7435897435903,1020.5128205128207,2294.6153846153848,641.4102564102565,4637.948717948719
1752270601976,4650.769230769231,4403.076923076924,2803.9743589743593,4080.0000000000005,8382.692307692309,4827.051282051282,1230.5128205128208,8146.153846153848
1752270601979,2646.794871794872,1406.9230769230771,1081.2820512820515,4922.435897435898,7259.743589743591,6887.820512820514,2164.1025641025644,1780.897435897436
1752270602018,3337.435897435898,632.6923076923077,3901.410256410257,831.5384615384617,8287.564102564103,4013.717948717949,6440.384615384616,4088.717948717949
1752270602020,3468.717948717949,2510.3846153846157,7108.846153846155,6073.974358974359,1994.1025641025644,3120.769230769231,3208.8461538461543,622.0512820512821
1752270602023,4113.461538461539,7850.8974358974365,2540.769230769231,1188.717948717949,441.0256410256411,6741.923076923078,5159.487179487181,2480.512820512821
1752270602063,270.76923076923083,6744.102564102565,7362.435897435898,6658.97435897436,5436.153846153847,4908.717948717949,6190.384615384616,2084.6153846153848
